i,t,x_tip,y_tip
27345,8.18383,-0.173694,-0.173694
27346,8.18413,-0.173844,-0.173844
27347,8.18443,-0.173994,-0.173994
27348,8.18473,-0.174143,-0.174143
27349,8.18503,-0.174292,-0.174292
27350,8.18533,-0.174441,-0.174441
27351,8.18563,-0.174592,-0.174592
27352,8.18593,-0.174743,-0.174743
27353,8.18623,-0.174893,-0.174893
27354,8.18653,-0.175043,-0.175043
27355,8.18683,-0.175192,-0.175192
27356,8.18713,-0.175341,-0.175341
27357,8.18743,-0.17549,-0.17549
27358,8.18772,-0.175639,-0.175639
27359,8.18802,-0.175789,-0.175789
27360,8.18832,-0.17594,-0.17594
27361,8.18862,-0.17609,-0.17609
27362,8.18892,-0.176239,-0.176239
27363,8.18922,-0.176388,-0.176388
27364,8.18952,-0.176536,-0.176536
27365,8.18982,-0.176685,-0.176685
27366,8.19012,-0.176835,-0.176835
27367,8.19042,-0.176985,-0.176985
27368,8.19072,-0.177135,-0.177135
27369,8.19102,-0.177284,-0.177284
27370,8.19132,-0.177433,-0.177433
27371,8.19162,-0.177581,-0.177581
27372,8.19192,-0.177729,-0.177729
27373,8.19222,-0.177879,-0.177879
27374,8.19251,-0.178028,-0.178028
27375,8.19281,-0.178178,-0.178178
27376,8.19311,-0.178327,-0.178327
27377,8.19341,-0.178476,-0.178476
27378,8.19371,-0.178624,-0.178624
27379,8.19401,-0.178772,-0.178772
27380,8.19431,-0.17892,-0.17892
27381,8.19461,-0.179069,-0.179069
27382,8.19491,-0.179219,-0.179219
27383,8.19521,-0.179368,-0.179368
27384,8.19551,-0.179516,-0.179516
27385,8.19581,-0.179665,-0.179665
27386,8.19611,-0.179812,-0.179812
27387,8.19641,-0.17996,-0.17996
27388,8.19671,-0.180109,-0.180109
27389,8.19701,-0.180258,-0.180258
27390,8.19731,-0.180407,-0.180407
27391,8.1976,-0.180555,-0.180555
27392,8.1979,-0.180703,-0.180703
27393,8.1982,-0.180851,-0.180851
27394,8.1985,-0.180998,-0.180998
27395,8.1988,-0.181146,-0.181146
27396,8.1991,-0.181295,-0.181295
27397,8.1994,-0.181444,-0.181444
27398,8.1997,-0.181592,-0.181592
27399,8.2,-0.18174,-0.18174
27400,8.2003,-0.181887,-0.181887
27401,8.2006,-0.182034,-0.182034
27402,8.2009,-0.182182,-0.182182
27403,8.2012,-0.18233,-0.18233
27404,8.2015,-0.182478,-0.182478
27405,8.2018,-0.182627,-0.182627
27406,8.2021,-0.182774,-0.182774
27407,8.2024,-0.182922,-0.182922
27408,8.20269,-0.183069,-0.183069
27409,8.20299,-0.183216,-0.183216
27410,8.20329,-0.183363,-0.183363
27411,8.20359,-0.183511,-0.183511
27412,8.20389,-0.183659,-0.183659
27413,8.20419,-0.183807,-0.183807
27414,8.20449,-0.183954,-0.183954
27415,8.20479,-0.184101,-0.184101
27416,8.20509,-0.184248,-0.184248
27417,8.20539,-0.184394,-0.184394
27418,8.20569,-0.184542,-0.184542
27419,8.20599,-0.18469,-0.18469
27420,8.20629,-0.184838,-0.184838
27421,8.20659,-0.184985,-0.184985
27422,8.20689,-0.185131,-0.185131
27423,8.20719,-0.185278,-0.185278
27424,8.20749,-0.185424,-0.185424
27425,8.20778,-0.185571,-0.185571
27426,8.20808,-0.185718,-0.185718
27427,8.20838,-0.185866,-0.185866
27428,8.20868,-0.186013,-0.186013
27429,8.20898,-0.18616,-0.18616
27430,8.20928,-0.186306,-0.186306
27431,8.20958,-0.186452,-0.186452
27432,8.20988,-0.186598,-0.186598
27433,8.21018,-0.186745,-0.186745
27434,8.21048,-0.186892,-0.186892
27435,8.21078,-0.187039,-0.187039
27436,8.21108,-0.187186,-0.187186
27437,8.21138,-0.187332,-0.187332
27438,8.21168,-0.187478,-0.187478
27439,8.21198,-0.187624,-0.187624
27440,8.21228,-0.18777,-0.18777
27441,8.21257,-0.187916,-0.187916
27442,8.21287,-0.188063,-0.188063
27443,8.21317,-0.18821,-0.18821
27444,8.21347,-0.188356,-0.188356
27445,8.21377,-0.188502,-0.188502
27446,8.21407,-0.188647,-0.188647
27447,8.21437,-0.188793,-0.188793
27448,8.21467,-0.188939,-0.188939
27449,8.21497,-0.189085,-0.189085
27450,8.21527,-0.189232,-0.189232
27451,8.21557,-0.189378,-0.189378
27452,8.21587,-0.189523,-0.189523
27453,8.21617,-0.189668,-0.189668
27454,8.21647,-0.189814,-0.189814
27455,8.21677,-0.189959,-0.189959
27456,8.21707,-0.190105,-0.190105
27457,8.21737,-0.190251,-0.190251
27458,8.21766,-0.190397,-0.190397
27459,8.21796,-0.190543,-0.190543
27460,8.21826,-0.190688,-0.190688
27461,8.21856,-0.190833,-0.190833
27462,8.21886,-0.190978,-0.190978
27463,8.21916,-0.191123,-0.191123
27464,8.21946,-0.191269,-0.191269
27465,8.21976,-0.191414,-0.191414
27466,8.22006,-0.19156,-0.19156
27467,8.22036,-0.191705,-0.191705
27468,8.22066,-0.19185,-0.19185
27469,8.22096,-0.191995,-0.191995
27470,8.22126,-0.192139,-0.192139
27471,8.22156,-0.192284,-0.192284
27472,8.22186,-0.192429,-0.192429
27473,8.22216,-0.192575,-0.192575
27474,8.22246,-0.19272,-0.19272
27475,8.22275,-0.192864,-0.192864
27476,8.22305,-0.193009,-0.193009
27477,8.22335,-0.193154,-0.193154
27478,8.22365,-0.193298,-0.193298
27479,8.22395,-0.193443,-0.193443
27480,8.22425,-0.193588,-0.193588
27481,8.22455,-0.193732,-0.193732
27482,8.22485,-0.193877,-0.193877
27483,8.22515,-0.194021,-0.194021
27484,8.22545,-0.194166,-0.194166
27485,8.22575,-0.19431,-0.19431
27486,8.22605,-0.194454,-0.194454
27487,8.22635,-0.194598,-0.194598
27488,8.22665,-0.194743,-0.194743
27489,8.22695,-0.194887,-0.194887
27490,8.22725,-0.195031,-0.195031
27491,8.22754,-0.195175,-0.195175
27492,8.22784,-0.19532,-0.19532
27493,8.22814,-0.195464,-0.195464
27494,8.22844,-0.195607,-0.195607
27495,8.22874,-0.195751,-0.195751
27496,8.22904,-0.195894,-0.195894
27497,8.22934,-0.196038,-0.196038
27498,8.22964,-0.196182,-0.196182
27499,8.22994,-0.196327,-0.196327
27500,8.23024,-0.196471,-0.196471
27501,8.23054,-0.196614,-0.196614
27502,8.23084,-0.196757,-0.196757
27503,8.23114,-0.1969,-0.1969
27504,8.23144,-0.197043,-0.197043
27505,8.23174,-0.197187,-0.197187
27506,8.23204,-0.197331,-0.197331
27507,8.23234,-0.197475,-0.197475
27508,8.23263,-0.197618,-0.197618
27509,8.23293,-0.197761,-0.197761
27510,8.23323,-0.197904,-0.197904
27511,8.23353,-0.198046,-0.198046
27512,8.23383,-0.198189,-0.198189
27513,8.23413,-0.198333,-0.198333
27514,8.23443,-0.198476,-0.198476
27515,8.23473,-0.19862,-0.19862
27516,8.23503,-0.198763,-0.198763
27517,8.23533,-0.198905,-0.198905
27518,8.23563,-0.199047,-0.199047
27519,8.23593,-0.199189,-0.199189
27520,8.23623,-0.199332,-0.199332
27521,8.23653,-0.199475,-0.199475
27522,8.23683,-0.199619,-0.199619
27523,8.23713,-0.199762,-0.199762
27524,8.23743,-0.199904,-0.199904
27525,8.23772,-0.200046,-0.200046
27526,8.23802,-0.200188,-0.200188
27527,8.23832,-0.20033,-0.20033
27528,8.23862,-0.200472,-0.200472
27529,8.23892,-0.200615,-0.200615
27530,8.23922,-0.200759,-0.200759
27531,8.23952,-0.200901,-0.200901
27532,8.23982,-0.201043,-0.201043
27533,8.24012,-0.201184,-0.201184
27534,8.24042,-0.201325,-0.201325
27535,8.24072,-0.201467,-0.201467
27536,8.24102,-0.201609,-0.201609
27537,8.24132,-0.201752,-0.201752
27538,8.24162,-0.201895,-0.201895
27539,8.24192,-0.202037,-0.202037
27540,8.24222,-0.202178,-0.202178
27541,8.24251,-0.202319,-0.202319
27542,8.24281,-0.20246,-0.20246
27543,8.24311,-0.202601,-0.202601
27544,8.24341,-0.202744,-0.202744
27545,8.24371,-0.202886,-0.202886
27546,8.24401,-0.203028,-0.203028
27547,8.24431,-0.203169,-0.203169
27548,8.24461,-0.20331,-0.20331
27549,8.24491,-0.20345,-0.20345
27550,8.24521,-0.203591,-0.203591
27551,8.24551,-0.203732,-0.203732
27552,8.24581,-0.203874,-0.203874
27553,8.24611,-0.204016,-0.204016
27554,8.24641,-0.204158,-0.204158
27555,8.24671,-0.204299,-0.204299
27556,8.24701,-0.204439,-0.204439
27557,8.24731,-0.204578,-0.204578
27558,8.2476,-0.204719,-0.204719
27559,8.2479,-0.20486,-0.20486
27560,8.2482,-0.205002,-0.205002
27561,8.2485,-0.205143,-0.205143
27562,8.2488,-0.205284,-0.205284
27563,8.2491,-0.205424,-0.205424
27564,8.2494,-0.205564,-0.205564
27565,8.2497,-0.205704,-0.205704
27566,8.25,-0.205844,-0.205844
27567,8.2503,-0.205985,-0.205985
27568,8.2506,-0.206126,-0.206126
27569,8.2509,-0.206267,-0.206267
27570,8.2512,-0.206408,-0.206408
27571,8.2515,-0.206547,-0.206547
27572,8.2518,-0.206686,-0.206686
27573,8.2521,-0.206826,-0.206826
27574,8.2524,-0.206966,-0.206966
27575,8.25269,-0.207106,-0.207106
27576,8.25299,-0.207247,-0.207247
27577,8.25329,-0.207388,-0.207388
27578,8.25359,-0.207527,-0.207527
27579,8.25389,-0.207666,-0.207666
27580,8.25419,-0.207805,-0.207805
27581,8.25449,-0.207945,-0.207945
27582,8.25479,-0.208085,-0.208085
27583,8.25509,-0.208225,-0.208225
27584,8.25539,-0.208365,-0.208365
27585,8.25569,-0.208505,-0.208505
27586,8.25599,-0.208644,-0.208644
27587,8.25629,-0.208783,-0.208783
27588,8.25659,-0.208921,-0.208921
27589,8.25689,-0.20906,-0.20906
27590,8.25719,-0.2092,-0.2092
27591,8.25749,-0.20934,-0.20934
27592,8.25778,-0.20948,-0.20948
27593,8.25808,-0.209619,-0.209619
27594,8.25838,-0.209757,-0.209757
27595,8.25868,-0.209895,-0.209895
27596,8.25898,-0.210034,-0.210034
27597,8.25928,-0.210173,-0.210173
27598,8.25958,-0.210312,-0.210312
27599,8.25988,-0.210452,-0.210452
27600,8.26018,-0.210591,-0.210591
27601,8.26048,-0.21073,-0.21073
27602,8.26078,-0.210867,-0.210867
27603,8.26108,-0.211005,-0.211005
27604,8.26138,-0.211143,-0.211143
27605,8.26168,-0.211282,-0.211282
27606,8.26198,-0.211421,-0.211421
27607,8.26228,-0.21156,-0.21156
27608,8.26257,-0.211699,-0.211699
27609,8.26287,-0.211836,-0.211836
27610,8.26317,-0.211973,-0.211973
27611,8.26347,-0.212111,-0.212111
27612,8.26377,-0.212249,-0.212249
27613,8.26407,-0.212387,-0.212387
27614,8.26437,-0.212527,-0.212527
27615,8.26467,-0.212665,-0.212665
27616,8.26497,-0.212803,-0.212803
27617,8.26527,-0.212939,-0.212939
27618,8.26557,-0.213076,-0.213076
27619,8.26587,-0.213213,-0.213213
27620,8.26617,-0.213351,-0.213351
27621,8.26647,-0.21349,-0.21349
27622,8.26677,-0.213628,-0.213628
27623,8.26707,-0.213766,-0.213766
27624,8.26737,-0.213903,-0.213903
27625,8.26766,-0.214039,-0.214039
27626,8.26796,-0.214175,-0.214175
27627,8.26826,-0.214312,-0.214312
27628,8.26856,-0.21445,-0.21445
27629,8.26886,-0.214588,-0.214588
27630,8.26916,-0.214726,-0.214726
27631,8.26946,-0.214863,-0.214863
27632,8.26976,-0.214999,-0.214999
27633,8.27006,-0.215135,-0.215135
27634,8.27036,-0.215271,-0.215271
27635,8.27066,-0.215408,-0.215408
27636,8.27096,-0.215546,-0.215546
27637,8.27126,-0.215684,-0.215684
27638,8.27156,-0.215821,-0.215821
27639,8.27186,-0.215957,-0.215957
27640,8.27216,-0.216092,-0.216092
27641,8.27246,-0.216228,-0.216228
27642,8.27275,-0.216364,-0.216364
27643,8.27305,-0.2165,-0.2165
27644,8.27335,-0.216638,-0.216638
27645,8.27365,-0.216775,-0.216775
27646,8.27395,-0.216911,-0.216911
27647,8.27425,-0.217046,-0.217046
27648,8.27455,-0.217181,-0.217181
27649,8.27485,-0.217316,-0.217316
27650,8.27515,-0.217453,-0.217453
27651,8.27545,-0.217589,-0.217589
27652,8.27575,-0.217726,-0.217726
27653,8.27605,-0.217862,-0.217862
27654,8.27635,-0.217997,-0.217997
27655,8.27665,-0.218132,-0.218132
27656,8.27695,-0.218267,-0.218267
27657,8.27725,-0.218402,-0.218402
27658,8.27754,-0.218538,-0.218538
27659,8.27784,-0.218674,-0.218674
27660,8.27814,-0.21881,-0.21881
27661,8.27844,-0.218945,-0.218945
27662,8.27874,-0.21908,-0.21908
27663,8.27904,-0.219214,-0.219214
27664,8.27934,-0.219349,-0.219349
27665,8.27964,-0.219484,-0.219484
27666,8.27994,-0.219619,-0.219619
27667,8.28024,-0.219755,-0.219755
27668,8.28054,-0.21989,-0.21989
27669,8.28084,-0.220024,-0.220024
27670,8.28114,-0.220158,-0.220158
27671,8.28144,-0.220292,-0.220292
27672,8.28174,-0.220427,-0.220427
27673,8.28204,-0.220561,-0.220561
27674,8.28234,-0.220697,-0.220697
27675,8.28263,-0.220831,-0.220831
27676,8.28293,-0.220966,-0.220966
27677,8.28323,-0.221099,-0.221099
27678,8.28353,-0.221233,-0.221233
27679,8.28383,-0.221367,-0.221367
27680,8.28413,-0.221501,-0.221501
27681,8.28443,-0.221635,-0.221635
27682,8.28473,-0.22177,-0.22177
27683,8.28503,-0.221904,-0.221904
27684,8.28533,-0.222037,-0.222037
27685,8.28563,-0.22217,-0.22217
27686,8.28593,-0.222304,-0.222304
27687,8.28623,-0.222437,-0.222437
27688,8.28653,-0.222571,-0.222571
27689,8.28683,-0.222705,-0.222705
27690,8.28713,-0.222839,-0.222839
27691,8.28743,-0.222972,-0.222972
27692,8.28772,-0.223105,-0.223105
27693,8.28802,-0.223238,-0.223238
27694,8.28832,-0.223371,-0.223371
27695,8.28862,-0.223504,-0.223504
27696,8.28892,-0.223638,-0.223638
27697,8.28922,-0.223771,-0.223771
27698,8.28952,-0.223904,-0.223904
27699,8.28982,-0.224036,-0.224036
27700,8.29012,-0.224168,-0.224168
27701,8.29042,-0.224301,-0.224301
27702,8.29072,-0.224434,-0.224434
27703,8.29102,-0.224567,-0.224567
27704,8.29132,-0.2247,-0.2247
27705,8.29162,-0.224833,-0.224833
27706,8.29192,-0.224965,-0.224965
27707,8.29222,-0.225096,-0.225096
27708,8.29251,-0.225228,-0.225228
27709,8.29281,-0.225361,-0.225361
27710,8.29311,-0.225493,-0.225493
27711,8.29341,-0.225626,-0.225626
27712,8.29371,-0.225758,-0.225758
27713,8.29401,-0.22589,-0.22589
27714,8.29431,-0.226021,-0.226021
27715,8.29461,-0.226153,-0.226153
27716,8.29491,-0.226284,-0.226284
27717,8.29521,-0.226416,-0.226416
27718,8.29551,-0.226548,-0.226548
27719,8.29581,-0.226681,-0.226681
27720,8.29611,-0.226812,-0.226812
27721,8.29641,-0.226943,-0.226943
27722,8.29671,-0.227074,-0.227074
27723,8.29701,-0.227205,-0.227205
27724,8.29731,-0.227336,-0.227336
27725,8.2976,-0.227468,-0.227468
27726,8.2979,-0.227599,-0.227599
27727,8.2982,-0.227731,-0.227731
27728,8.2985,-0.227861,-0.227861
27729,8.2988,-0.227992,-0.227992
27730,8.2991,-0.228122,-0.228122
27731,8.2994,-0.228253,-0.228253
27732,8.2997,-0.228384,-0.228384
27733,8.3,-0.228515,-0.228515
27734,8.3003,-0.228646,-0.228646
27735,8.3006,-0.228776,-0.228776
27736,8.3009,-0.228906,-0.228906
27737,8.3012,-0.229036,-0.229036
27738,8.3015,-0.229166,-0.229166
27739,8.3018,-0.229296,-0.229296
27740,8.3021,-0.229427,-0.229427
27741,8.3024,-0.229558,-0.229558
27742,8.30269,-0.229688,-0.229688
27743,8.30299,-0.229818,-0.229818
27744,8.30329,-0.229947,-0.229947
27745,8.30359,-0.230076,-0.230076
27746,8.30389,-0.230206,-0.230206
27747,8.30419,-0.230336,-0.230336
27748,8.30449,-0.230466,-0.230466
27749,8.30479,-0.230596,-0.230596
27750,8.30509,-0.230725,-0.230725
27751,8.30539,-0.230854,-0.230854
27752,8.30569,-0.230983,-0.230983
27753,8.30599,-0.231112,-0.231112
27754,8.30629,-0.231242,-0.231242
27755,8.30659,-0.231371,-0.231371
27756,8.30689,-0.231501,-0.231501
27757,8.30719,-0.23163,-0.23163
27758,8.30749,-0.231758,-0.231758
27759,8.30778,-0.231887,-0.231887
27760,8.30808,-0.232015,-0.232015
27761,8.30838,-0.232144,-0.232144
27762,8.30868,-0.232273,-0.232273
27763,8.30898,-0.232402,-0.232402
27764,8.30928,-0.232531,-0.232531
27765,8.30958,-0.232659,-0.232659
27766,8.30988,-0.232787,-0.232787
27767,8.31018,-0.232914,-0.232914
27768,8.31048,-0.233043,-0.233043
27769,8.31078,-0.233171,-0.233171
27770,8.31108,-0.2333,-0.2333
27771,8.31138,-0.233429,-0.233429
27772,8.31168,-0.233556,-0.233556
27773,8.31198,-0.233683,-0.233683
27774,8.31228,-0.23381,-0.23381
27775,8.31257,-0.233938,-0.233938
27776,8.31287,-0.234066,-0.234066
27777,8.31317,-0.234194,-0.234194
27778,8.31347,-0.234322,-0.234322
27779,8.31377,-0.23445,-0.23445
27780,8.31407,-0.234577,-0.234577
27781,8.31437,-0.234703,-0.234703
27782,8.31467,-0.23483,-0.23483
27783,8.31497,-0.234957,-0.234957
27784,8.31527,-0.235085,-0.235085
27785,8.31557,-0.235212,-0.235212
27786,8.31587,-0.23534,-0.23534
27787,8.31617,-0.235466,-0.235466
27788,8.31647,-0.235592,-0.235592
27789,8.31677,-0.235718,-0.235718
27790,8.31707,-0.235844,-0.235844
27791,8.31737,-0.235971,-0.235971
27792,8.31766,-0.236099,-0.236099
27793,8.31796,-0.236226,-0.236226
27794,8.31826,-0.236352,-0.236352
27795,8.31856,-0.236477,-0.236477
27796,8.31886,-0.236602,-0.236602
27797,8.31916,-0.236728,-0.236728
27798,8.31946,-0.236854,-0.236854
27799,8.31976,-0.236981,-0.236981
27800,8.32006,-0.237108,-0.237108
27801,8.32036,-0.237234,-0.237234
27802,8.32066,-0.237359,-0.237359
27803,8.32096,-0.237484,-0.237484
27804,8.32126,-0.237608,-0.237608
27805,8.32156,-0.237733,-0.237733
27806,8.32186,-0.237859,-0.237859
27807,8.32216,-0.237986,-0.237986
27808,8.32246,-0.238112,-0.238112
27809,8.32275,-0.238237,-0.238237
27810,8.32305,-0.238361,-0.238361
27811,8.32335,-0.238485,-0.238485
27812,8.32365,-0.238609,-0.238609
27813,8.32395,-0.238734,-0.238734
27814,8.32425,-0.23886,-0.23886
27815,8.32455,-0.238986,-0.238986
27816,8.32485,-0.239111,-0.239111
27817,8.32515,-0.239235,-0.239235
27818,8.32545,-0.239359,-0.239359
27819,8.32575,-0.239482,-0.239482
27820,8.32605,-0.239605,-0.239605
27821,8.32635,-0.23973,-0.23973
27822,8.32665,-0.239855,-0.239855
27823,8.32695,-0.23998,-0.23998
27824,8.32725,-0.240104,-0.240104
27825,8.32754,-0.240228,-0.240228
27826,8.32784,-0.240351,-0.240351
27827,8.32814,-0.240473,-0.240473
27828,8.32844,-0.240597,-0.240597
27829,8.32874,-0.240721,-0.240721
27830,8.32904,-0.240845,-0.240845
27831,8.32934,-0.24097,-0.24097
27832,8.32964,-0.241093,-0.241093
27833,8.32994,-0.241216,-0.241216
27834,8.33024,-0.241338,-0.241338
27835,8.33054,-0.24146,-0.24146
27836,8.33084,-0.241583,-0.241583
27837,8.33114,-0.241707,-0.241707
27838,8.33144,-0.241831,-0.241831
27839,8.33174,-0.241954,-0.241954
27840,8.33204,-0.242076,-0.242076
27841,8.33234,-0.242198,-0.242198
27842,8.33263,-0.24232,-0.24232
27843,8.33293,-0.242441,-0.242441
27844,8.33323,-0.242564,-0.242564
27845,8.33353,-0.242687,-0.242687
27846,8.33383,-0.24281,-0.24281
27847,8.33413,-0.242932,-0.242932
27848,8.33443,-0.243054,-0.243054
27849,8.33473,-0.243176,-0.243176
27850,8.33503,-0.243297,-0.243297
27851,8.33533,-0.243418,-0.243418
27852,8.33563,-0.24354,-0.24354
27853,8.33593,-0.243662,-0.243662
27854,8.33623,-0.243784,-0.243784
27855,8.33653,-0.243906,-0.243906
27856,8.33683,-0.244027,-0.244027
27857,8.33713,-0.244148,-0.244148
27858,8.33743,-0.244268,-0.244268
27859,8.33772,-0.244388,-0.244388
27860,8.33802,-0.24451,-0.24451
27861,8.33832,-0.244632,-0.244632
27862,8.33862,-0.244753,-0.244753
27863,8.33892,-0.244874,-0.244874
27864,8.33922,-0.244995,-0.244995
27865,8.33952,-0.245114,-0.245114
27866,8.33982,-0.245234,-0.245234
27867,8.34012,-0.245354,-0.245354
27868,8.34042,-0.245475,-0.245475
27869,8.34072,-0.245596,-0.245596
27870,8.34102,-0.245717,-0.245717
27871,8.34132,-0.245837,-0.245837
27872,8.34162,-0.245956,-0.245956
27873,8.34192,-0.246075,-0.246075
27874,8.34222,-0.246194,-0.246194
27875,8.34251,-0.246314,-0.246314
27876,8.34281,-0.246434,-0.246434
27877,8.34311,-0.246555,-0.246555
27878,8.34341,-0.246675,-0.246675
27879,8.34371,-0.246794,-0.246794
27880,8.34401,-0.246913,-0.246913
27881,8.34431,-0.247031,-0.247031
27882,8.34461,-0.247149,-0.247149
27883,8.34491,-0.247269,-0.247269
27884,8.34521,-0.247388,-0.247388
27885,8.34551,-0.247508,-0.247508
27886,8.34581,-0.247627,-0.247627
27887,8.34611,-0.247746,-0.247746
27888,8.34641,-0.247863,-0.247863
27889,8.34671,-0.247981,-0.247981
27890,8.34701,-0.248099,-0.248099
27891,8.34731,-0.248218,-0.248218
27892,8.3476,-0.248337,-0.248337
27893,8.3479,-0.248455,-0.248455
27894,8.3482,-0.248574,-0.248574
27895,8.3485,-0.248691,-0.248691
27896,8.3488,-0.248808,-0.248808
27897,8.3491,-0.248925,-0.248925
27898,8.3494,-0.249042,-0.249042
27899,8.3497,-0.249161,-0.249161
27900,8.35,-0.249279,-0.249279
27901,8.3503,-0.249397,-0.249397
27902,8.3506,-0.249514,-0.249514
27903,8.3509,-0.249631,-0.249631
27904,8.3512,-0.249747,-0.249747
27905,8.3515,-0.249863,-0.249863
27906,8.3518,-0.24998,-0.24998
27907,8.3521,-0.250098,-0.250098
27908,8.3524,-0.250215,-0.250215
27909,8.35269,-0.250332,-0.250332
27910,8.35299,-0.250449,-0.250449
27911,8.35329,-0.250564,-0.250564
27912,8.35359,-0.250679,-0.250679
27913,8.35389,-0.250795,-0.250795
27914,8.35419,-0.250912,-0.250912
27915,8.35449,-0.251029,-0.251029
27916,8.35479,-0.251146,-0.251146
27917,8.35509,-0.251262,-0.251262
27918,8.35539,-0.251377,-0.251377
27919,8.35569,-0.251492,-0.251492
27920,8.35599,-0.251606,-0.251606
27921,8.35629,-0.251722,-0.251722
27922,8.35659,-0.251838,-0.251838
27923,8.35689,-0.251954,-0.251954
27924,8.35719,-0.25207,-0.25207
27925,8.35749,-0.252185,-0.252185
27926,8.35778,-0.252299,-0.252299
27927,8.35808,-0.252413,-0.252413
27928,8.35838,-0.252527,-0.252527
27929,8.35868,-0.252642,-0.252642
27930,8.35898,-0.252758,-0.252758
27931,8.35928,-0.252873,-0.252873
27932,8.35958,-0.252988,-0.252988
27933,8.35988,-0.253102,-0.253102
27934,8.36018,-0.253216,-0.253216
27935,8.36048,-0.253329,-0.253329
27936,8.36078,-0.253443,-0.253443
27937,8.36108,-0.253557,-0.253557
27938,8.36138,-0.253672,-0.253672
27939,8.36168,-0.253786,-0.253786
27940,8.36198,-0.2539,-0.2539
27941,8.36228,-0.254013,-0.254013
27942,8.36257,-0.254126,-0.254126
27943,8.36287,-0.254239,-0.254239
27944,8.36317,-0.254352,-0.254352
27945,8.36347,-0.254465,-0.254465
27946,8.36377,-0.254579,-0.254579
27947,8.36407,-0.254693,-0.254693
27948,8.36437,-0.254806,-0.254806
27949,8.36467,-0.254918,-0.254918
27950,8.36497,-0.25503,-0.25503
27951,8.36527,-0.255142,-0.255142
27952,8.36557,-0.255255,-0.255255
27953,8.36587,-0.255368,-0.255368
27954,8.36617,-0.255481,-0.255481
27955,8.36647,-0.255593,-0.255593
27956,8.36677,-0.255705,-0.255705
27957,8.36707,-0.255817,-0.255817
27958,8.36737,-0.255928,-0.255928
27959,8.36766,-0.25604,-0.25604
27960,8.36796,-0.256152,-0.256152
27961,8.36826,-0.256264,-0.256264
27962,8.36856,-0.256376,-0.256376
27963,8.36886,-0.256487,-0.256487
27964,8.36916,-0.256598,-0.256598
27965,8.36946,-0.256709,-0.256709
27966,8.36976,-0.25682,-0.25682
27967,8.37006,-0.256931,-0.256931
27968,8.37036,-0.257042,-0.257042
27969,8.37066,-0.257153,-0.257153
27970,8.37096,-0.257264,-0.257264
27971,8.37126,-0.257375,-0.257375
27972,8.37156,-0.257485,-0.257485
27973,8.37186,-0.257595,-0.257595
27974,8.37216,-0.257705,-0.257705
27975,8.37246,-0.257815,-0.257815
27976,8.37275,-0.257925,-0.257925
27977,8.37305,-0.258036,-0.258036
27978,8.37335,-0.258146,-0.258146
27979,8.37365,-0.258256,-0.258256
27980,8.37395,-0.258365,-0.258365
27981,8.37425,-0.258475,-0.258475
27982,8.37455,-0.258584,-0.258584
27983,8.37485,-0.258693,-0.258693
27984,8.37515,-0.258802,-0.258802
27985,8.37545,-0.258912,-0.258912
27986,8.37575,-0.259021,-0.259021
27987,8.37605,-0.25913,-0.25913
27988,8.37635,-0.259239,-0.259239
27989,8.37665,-0.259347,-0.259347
